Date,WithinRange,SuccessMetric,Group
09/06/2022 00:00:00,Pre,3,Test
09/06/2022 00:00:00,Pre,3,Test
09/06/2022 00:00:00,Pre,10,Test
09/06/2022 00:00:00,Pre,5,Test
09/06/2022 00:00:00,Pre,35,Test
09/06/2022 00:00:00,Pre,34,Test
09/06/2022 00:00:00,Pre,10,Test
09/06/2022 00:00:00,Pre,55,Test
09/06/2022 00:00:00,Pre,36,Test
09/06/2022 00:00:00,Pre,31,Test
09/06/2022 00:00:00,Pre,16,Test
09/06/2022 00:00:00,Pre,6,Test
09/06/2022 00:00:00,Pre,48,Test
09/06/2022 00:00:00,Pre,18,Test
09/06/2022 00:00:00,Pre,2,Test
09/06/2022 00:00:00,Pre,8,Test
09/06/2022 00:00:00,Pre,58,Test
09/06/2022 00:00:00,Pre,11,Test
09/06/2022 00:00:00,Pre,36,Test
09/06/2022 00:00:00,Pre,15,Test
09/06/2022 00:00:00,Pre,4,Test
09/06/2022 00:00:00,Pre,10,Test
09/06/2022 00:00:00,Pre,20,Test
09/06/2022 00:00:00,Pre,2,Test
09/06/2022 00:00:00,Pre,2,Test
09/06/2022 00:00:00,Pre,9,Test
09/06/2022 00:00:00,Pre,7,Test
09/06/2022 00:00:00,Pre,2,Test
09/06/2022 00:00:00,Pre,4,Test
09/06/2022 00:00:00,Pre,4,Test
09/06/2022 00:00:00,Pre,30,Test
09/06/2022 00:00:00,Pre,17,Test
09/06/2022 00:00:00,Pre,14,Test
09/06/2022 00:00:00,Pre,24,Test
09/06/2022 00:00:00,Pre,249,Test
09/06/2022 00:00:00,Pre,1,Test
09/06/2022 00:00:00,Pre,588,Test
09/06/2022 00:00:00,Pre,7,Test
09/06/2022 00:00:00,Pre,127,Test
09/06/2022 00:00:00,Pre,129,Test
09/06/2022 00:00:00,Pre,144,Test
09/06/2022 00:00:00,Pre,37,Test
09/06/2022 00:00:00,Pre,142,Test
09/06/2022 00:00:00,Pre,6,Test
09/06/2022 00:00:00,Pre,18,Test
09/06/2022 00:00:00,Pre,106,Test
09/06/2022 00:00:00,Pre,40,Test
09/06/2022 00:00:00,Pre,7,Test
09/06/2022 00:00:00,Pre,35,Test
09/06/2022 00:00:00,Pre,0,Test
09/06/2022 00:00:00,Pre,26,Test
09/06/2022 00:00:00,Pre,2,Test
09/06/2022 00:00:00,Pre,9,Test
09/06/2022 00:00:00,Pre,2,Test
09/06/2022 00:00:00,Pre,55,Test
09/06/2022 00:00:00,Pre,3,Test
09/06/2022 00:00:00,Pre,16,Test
09/06/2022 00:00:00,Pre,2,Test
09/06/2022 00:00:00,Pre,6,Test
09/06/2022 00:00:00,Pre,0,Test
09/06/2022 00:00:00,Pre,162,Test
09/06/2022 00:00:00,Pre,3,Test
09/06/2022 00:00:00,Pre,118,Test
09/06/2022 00:00:00,Pre,305,Test
09/06/2022 00:00:00,Pre,0,Test
09/06/2022 00:00:00,Pre,0,Test
09/06/2022 00:00:00,Pre,2,Test
09/06/2022 00:00:00,Pre,27,Test
09/06/2022 00:00:00,Pre,17,Test
09/06/2022 00:00:00,Pre,2,Test
09/06/2022 00:00:00,Pre,4,Test
09/06/2022 00:00:00,Pre,11,Test
09/06/2022 00:00:00,Pre,10,Test
09/06/2022 00:00:00,Pre,28,Test
09/06/2022 00:00:00,Pre,1,Test
09/06/2022 00:00:00,Pre,20,Test
09/06/2022 00:00:00,Pre,101,Test
09/06/2022 00:00:00,Pre,548,Test
09/06/2022 00:00:00,Pre,52,Test
09/06/2022 00:00:00,Pre,100,Test
09/06/2022 00:00:00,Pre,580,Test
09/06/2022 00:00:00,Pre,275,Test
09/06/2022 00:00:00,Pre,309,Test
09/06/2022 00:00:00,Pre,9,Test
09/06/2022 00:00:00,Pre,12,Test
09/06/2022 00:00:00,Pre,9,Test
09/06/2022 00:00:00,Pre,0,Test
09/06/2022 00:00:00,Pre,6,Test
09/06/2022 00:00:00,Pre,27,Test
09/06/2022 00:00:00,Pre,28,Test
09/06/2022 00:00:00,Pre,4,Test
09/06/2022 00:00:00,Pre,46,Test
09/06/2022 00:00:00,Pre,5,Test
09/06/2022 00:00:00,Pre,0,Test
09/06/2022 00:00:00,Pre,0,Test
09/06/2022 00:00:00,Pre,44,Test
09/06/2022 00:00:00,Pre,39,Test
09/06/2022 00:00:00,Pre,60,Test
09/06/2022 00:00:00,Pre,48,Test
09/06/2022 00:00:00,Pre,73,Test
09/06/2022 00:00:00,Pre,46,Test
09/06/2022 00:00:00,Pre,68,Test
09/06/2022 00:00:00,Pre,0,Test
09/06/2022 00:00:00,Pre,41,Test
09/06/2022 00:00:00,Pre,528,Test
09/06/2022 00:00:00,Pre,367,Test
09/06/2022 00:00:00,Pre,1,Test
09/06/2022 00:00:00,Pre,2,Test
09/06/2022 00:00:00,Pre,51,Test
09/06/2022 00:00:00,Pre,5,Test
09/06/2022 00:00:00,Pre,8,Test
09/06/2022 00:00:00,Pre,19,Test
09/06/2022 00:00:00,Pre,0,Test
09/06/2022 00:00:00,Pre,9,Test
09/06/2022 00:00:00,Pre,5,Test
09/06/2022 00:00:00,Pre,2,Test
09/06/2022 00:00:00,Pre,2,Test
09/06/2022 00:00:00,Pre,7,Test
09/06/2022 00:00:00,Pre,3,Test
09/06/2022 00:00:00,Pre,3,Test
09/06/2022 00:00:00,Pre,8,Test
09/06/2022 00:00:00,Pre,146,Test
09/07/2022 00:00:00,Pre,0,Test
09/07/2022 00:00:00,Pre,513,Test
09/07/2022 00:00:00,Pre,93,Test
09/07/2022 00:00:00,Pre,5,Test
09/07/2022 00:00:00,Pre,3,Test
09/07/2022 00:00:00,Pre,7,Test
09/07/2022 00:00:00,Pre,26,Test
09/07/2022 00:00:00,Pre,8,Test
09/07/2022 00:00:00,Pre,0,Test
09/07/2022 00:00:00,Pre,13,Test
09/07/2022 00:00:00,Pre,24,Test
09/07/2022 00:00:00,Pre,31,Test
09/07/2022 00:00:00,Pre,1,Test
09/07/2022 00:00:00,Pre,143,Test
09/07/2022 00:00:00,Pre,73,Test
09/07/2022 00:00:00,Pre,0,Test
09/07/2022 00:00:00,Pre,216,Test
09/07/2022 00:00:00,Pre,0,Test
09/07/2022 00:00:00,Pre,326,Test
09/07/2022 00:00:00,Pre,51,Test
09/07/2022 00:00:00,Pre,24,Test
09/07/2022 00:00:00,Pre,44,Test
09/07/2022 00:00:00,Pre,44,Test
09/07/2022 00:00:00,Pre,62,Test
09/07/2022 00:00:00,Pre,22,Test
09/07/2022 00:00:00,Pre,46,Test
09/07/2022 00:00:00,Pre,0,Test
09/07/2022 00:00:00,Pre,12,Test
09/07/2022 00:00:00,Pre,43,Test
09/07/2022 00:00:00,Pre,0,Test
09/07/2022 00:00:00,Pre,21,Control
09/07/2022 00:00:00,Pre,56,Control
09/07/2022 00:00:00,Pre,61,Control
09/07/2022 00:00:00,Pre,21,Control
09/07/2022 00:00:00,Pre,45,Control
09/07/2022 00:00:00,Pre,14,Control
09/07/2022 00:00:00,Pre,8,Control
09/07/2022 00:00:00,Pre,9,Control
09/07/2022 00:00:00,Pre,13,Control
09/07/2022 00:00:00,Pre,60,Control
09/07/2022 00:00:00,Pre,1,Control
09/07/2022 00:00:00,Pre,1,Control
09/07/2022 00:00:00,Pre,20,Control
09/07/2022 00:00:00,Pre,8,Control
09/07/2022 00:00:00,Pre,2,Control
09/07/2022 00:00:00,Pre,14,Control
09/07/2022 00:00:00,Pre,58,Control
09/07/2022 00:00:00,Pre,269,Control
09/07/2022 00:00:00,Pre,0,Control
09/07/2022 00:00:00,Pre,21,Control
09/07/2022 00:00:00,Pre,22,Control
09/07/2022 00:00:00,Pre,1,Control
09/07/2022 00:00:00,Pre,3,Control
09/07/2022 00:00:00,Pre,6,Control
09/07/2022 00:00:00,Pre,6,Control
09/07/2022 00:00:00,Pre,8,Control
09/07/2022 00:00:00,Pre,0,Control
09/07/2022 00:00:00,Pre,2,Control
09/07/2022 00:00:00,Pre,42,Control
09/07/2022 00:00:00,Pre,5,Control
09/07/2022 00:00:00,Pre,8,Control
09/07/2022 00:00:00,Pre,24,Control
09/07/2022 00:00:00,Pre,29,Control
09/07/2022 00:00:00,Pre,14,Control
09/07/2022 00:00:00,Pre,102,Control
09/07/2022 00:00:00,Pre,0,Control
09/07/2022 00:00:00,Pre,12,Control
09/07/2022 00:00:00,Pre,127,Test
09/07/2022 00:00:00,Pre,1,Test
09/07/2022 00:00:00,Pre,46,Test
09/07/2022 00:00:00,Pre,21,Test
09/07/2022 00:00:00,Pre,43,Test
09/07/2022 00:00:00,Pre,3,Test
09/07/2022 00:00:00,Pre,21,Test
09/07/2022 00:00:00,Pre,36,Test
09/07/2022 00:00:00,Pre,34,Test
09/07/2022 00:00:00,Pre,16,Test
09/07/2022 00:00:00,Pre,7,Test
09/07/2022 00:00:00,Pre,12,Test
09/07/2022 00:00:00,Pre,2,Test
09/07/2022 00:00:00,Pre,58,Test
09/07/2022 00:00:00,Pre,3,Test
09/07/2022 00:00:00,Pre,2,Test
09/07/2022 00:00:00,Pre,7,Test
09/07/2022 00:00:00,Pre,13,Test
09/07/2022 00:00:00,Pre,24,Test
09/07/2022 00:00:00,Pre,32,Test
09/07/2022 00:00:00,Pre,1,Test
09/07/2022 00:00:00,Pre,8,Test
09/07/2022 00:00:00,Pre,26,Test
09/07/2022 00:00:00,Pre,3,Test
09/07/2022 00:00:00,Pre,4,Test
09/07/2022 00:00:00,Pre,6,Test
09/07/2022 00:00:00,Pre,1,Test
09/07/2022 00:00:00,Pre,11,Test
09/07/2022 00:00:00,Pre,1,Test
09/07/2022 00:00:00,Pre,3,Test
09/07/2022 00:00:00,Pre,5,Test
09/07/2022 00:00:00,Pre,12,Test
09/07/2022 00:00:00,Pre,4,Test
09/07/2022 00:00:00,Pre,2,Test
09/07/2022 00:00:00,Pre,0,Test
09/07/2022 00:00:00,Pre,0,Test
09/07/2022 00:00:00,Pre,10,Test
09/07/2022 00:00:00,Pre,1,Test
09/07/2022 00:00:00,Pre,3,Test
09/07/2022 00:00:00,Pre,3,Test
09/07/2022 00:00:00,Pre,5,Test
09/07/2022 00:00:00,Pre,1,Test
09/07/2022 00:00:00,Pre,63,Test
09/07/2022 00:00:00,Pre,1,Test
09/07/2022 00:00:00,Pre,7,Test
09/07/2022 00:00:00,Pre,0,Test
09/07/2022 00:00:00,Pre,13,Test
09/07/2022 00:00:00,Pre,8,Test
09/07/2022 00:00:00,Pre,3,Test
09/07/2022 00:00:00,Pre,0,Test
09/07/2022 00:00:00,Pre,22,Test
09/07/2022 00:00:00,Pre,9,Test
09/07/2022 00:00:00,Pre,0,Test
09/07/2022 00:00:00,Pre,4,Test
09/07/2022 00:00:00,Pre,30,Test
09/07/2022 00:00:00,Pre,5,Test
09/07/2022 00:00:00,Pre,2,Test
09/07/2022 00:00:00,Pre,13,Test
09/07/2022 00:00:00,Pre,1,Test
09/07/2022 00:00:00,Pre,0,Test
09/07/2022 00:00:00,Pre,7,Test
09/07/2022 00:00:00,Pre,1,Test
09/07/2022 00:00:00,Pre,1,Test
09/07/2022 00:00:00,Pre,0,Test
09/07/2022 00:00:00,Pre,1,Test
09/07/2022 00:00:00,Pre,1,Test
09/07/2022 00:00:00,Pre,0,Test
09/07/2022 00:00:00,Pre,19,Test
09/07/2022 00:00:00,Pre,38,Test
09/07/2022 00:00:00,Pre,0,Test
09/07/2022 00:00:00,Pre,32,Test
09/07/2022 00:00:00,Pre,4,Test
09/07/2022 00:00:00,Pre,2,Test
09/07/2022 00:00:00,Pre,5,Test
09/07/2022 00:00:00,Pre,1,Test
09/07/2022 00:00:00,Pre,8,Test
09/07/2022 00:00:00,Pre,2,Test
09/07/2022 00:00:00,Pre,6,Test
09/07/2022 00:00:00,Pre,11,Test
09/07/2022 00:00:00,Pre,5,Test
09/07/2022 00:00:00,Pre,28,Test
09/07/2022 00:00:00,Pre,29,Test
09/07/2022 00:00:00,Pre,259,Test
09/07/2022 00:00:00,Pre,22,Test
09/07/2022 00:00:00,Pre,0,Test
09/07/2022 00:00:00,Pre,12,Test
09/07/2022 00:00:00,Pre,39,Test
09/07/2022 00:00:00,Pre,1,Test
09/07/2022 00:00:00,Pre,5,Test
09/07/2022 00:00:00,Pre,12,Test
09/07/2022 00:00:00,Pre,0,Test
09/07/2022 00:00:00,Pre,12,Test
09/07/2022 00:00:00,Pre,2,Test
09/07/2022 00:00:00,Pre,0,Test
09/07/2022 00:00:00,Pre,6,Test
09/07/2022 00:00:00,Pre,41,Test
09/07/2022 00:00:00,Pre,26,Test
09/07/2022 00:00:00,Pre,11,Test
09/07/2022 00:00:00,Pre,0,Test
09/07/2022 00:00:00,Pre,1,Test
09/07/2022 00:00:00,Pre,2,Test
09/07/2022 00:00:00,Pre,4,Test
09/07/2022 00:00:00,Pre,2,Test
09/07/2022 00:00:00,Pre,10,Test
09/07/2022 00:00:00,Pre,4,Test
09/07/2022 00:00:00,Pre,12,Test
09/07/2022 00:00:00,Pre,29,Test
09/07/2022 00:00:00,Pre,180,Test
09/07/2022 00:00:00,Pre,0,Test
09/07/2022 00:00:00,Pre,0,Test
09/07/2022 00:00:00,Pre,1,Test
09/07/2022 00:00:00,Pre,6,Test
09/07/2022 00:00:00,Pre,14,Test
09/07/2022 00:00:00,Pre,4,Test
09/07/2022 00:00:00,Pre,1,Test
09/07/2022 00:00:00,Pre,1,Test
09/07/2022 00:00:00,Pre,398,Test
09/07/2022 00:00:00,Pre,117,Test
09/07/2022 00:00:00,Pre,129,Test
09/07/2022 00:00:00,Pre,38,Test
09/07/2022 00:00:00,Pre,612,Test
09/07/2022 00:00:00,Pre,605,Test
09/07/2022 00:00:00,Pre,106,Test
09/07/2022 00:00:00,Pre,39,Test
09/07/2022 00:00:00,Pre,214,Test
09/07/2022 00:00:00,Pre,829,Test
09/07/2022 00:00:00,Pre,25,Test
09/07/2022 00:00:00,Pre,41,Test
09/07/2022 00:00:00,Pre,0,Test
09/07/2022 00:00:00,Pre,39,Test
09/07/2022 00:00:00,Pre,42,Test
09/07/2022 00:00:00,Pre,1719,Test
09/07/2022 00:00:00,Pre,24,Test
09/07/2022 00:00:00,Pre,35,Test
09/07/2022 00:00:00,Pre,1,Test
09/07/2022 00:00:00,Pre,124,Test
09/07/2022 00:00:00,Pre,1,Test
09/07/2022 00:00:00,Pre,136,Test
09/07/2022 00:00:00,Pre,33,Test
09/07/2022 00:00:00,Pre,425,Test
09/07/2022 00:00:00,Pre,24,Test
09/07/2022 00:00:00,Pre,139,Test
09/07/2022 00:00:00,Pre,27,Test
09/07/2022 00:00:00,Pre,2,Test
09/07/2022 00:00:00,Pre,712,Test
09/07/2022 00:00:00,Pre,2,Test
09/07/2022 00:00:00,Pre,261,Test
09/07/2022 00:00:00,Pre,33,Test
09/07/2022 00:00:00,Pre,51,Test
09/07/2022 00:00:00,Pre,4,Test
09/07/2022 00:00:00,Pre,5,Test
09/07/2022 00:00:00,Pre,27,Test
09/07/2022 00:00:00,Pre,14,Test
09/07/2022 00:00:00,Pre,18,Test
09/07/2022 00:00:00,Pre,3,Test
09/07/2022 00:00:00,Pre,1,Test
09/07/2022 00:00:00,Pre,0,Test
09/07/2022 00:00:00,Pre,12,Test
09/07/2022 00:00:00,Pre,56,Test
09/07/2022 00:00:00,Pre,4,Test
09/07/2022 00:00:00,Pre,2,Test
09/07/2022 00:00:00,Pre,9,Test
09/07/2022 00:00:00,Pre,0,Test
09/07/2022 00:00:00,Pre,2,Test
09/07/2022 00:00:00,Pre,2,Test
09/07/2022 00:00:00,Pre,3,Test
09/07/2022 00:00:00,Pre,4,Test
09/07/2022 00:00:00,Pre,24,Test
09/07/2022 00:00:00,Pre,2,Test
09/07/2022 00:00:00,Pre,19,Test
09/07/2022 00:00:00,Pre,5,Test
09/07/2022 00:00:00,Pre,8,Test
09/07/2022 00:00:00,Pre,8,Test
09/07/2022 00:00:00,Pre,3,Test
09/07/2022 00:00:00,Pre,3,Test
09/07/2022 00:00:00,Pre,7,Test
09/07/2022 00:00:00,Pre,8,Test
09/07/2022 00:00:00,Pre,1,Test
09/07/2022 00:00:00,Pre,12,Test
09/07/2022 00:00:00,Pre,5,Test
09/07/2022 00:00:00,Pre,12,Test
09/07/2022 00:00:00,Pre,3,Test
09/07/2022 00:00:00,Pre,33,Test
09/07/2022 00:00:00,Pre,0,Test
09/07/2022 00:00:00,Pre,18,Test
09/07/2022 00:00:00,Pre,2,Test
09/08/2022 00:00:00,Pre,10,Test
09/08/2022 00:00:00,Pre,37,Test
09/08/2022 00:00:00,Pre,8,Test
09/08/2022 00:00:00,Pre,40,Test
09/08/2022 00:00:00,Pre,0,Test
09/08/2022 00:00:00,Pre,3,Test
09/08/2022 00:00:00,Pre,9,Test
09/08/2022 00:00:00,Pre,3,Test
09/08/2022 00:00:00,Pre,32,Test
09/08/2022 00:00:00,Pre,0,Test
09/08/2022 00:00:00,Pre,26,Control
09/08/2022 00:00:00,Pre,6,Control
09/08/2022 00:00:00,Pre,333,Control
09/08/2022 00:00:00,Pre,54,Control
09/08/2022 00:00:00,Pre,47,Control
09/08/2022 00:00:00,Pre,31,Control
09/08/2022 00:00:00,Pre,13,Control
09/08/2022 00:00:00,Pre,40,Control
09/08/2022 00:00:00,Pre,32,Control
09/08/2022 00:00:00,Pre,2,Control
09/08/2022 00:00:00,Pre,30,Control
09/08/2022 00:00:00,Pre,21,Control
09/08/2022 00:00:00,Pre,43,Control
09/08/2022 00:00:00,Pre,6,Control
09/08/2022 00:00:00,Pre,0,Control
09/08/2022 00:00:00,Pre,11,Control
09/08/2022 00:00:00,Pre,13,Control
09/08/2022 00:00:00,Pre,30,Test
09/08/2022 00:00:00,Pre,14,Control
09/08/2022 00:00:00,Pre,1,Control
09/08/2022 00:00:00,Pre,20,Control
09/08/2022 00:00:00,Pre,19,Control
09/08/2022 00:00:00,Pre,3,Control
09/08/2022 00:00:00,Pre,27,Control
09/08/2022 00:00:00,Pre,27,Control
09/08/2022 00:00:00,Pre,0,Control
09/08/2022 00:00:00,Pre,2,Control
09/08/2022 00:00:00,Pre,8,Control
09/08/2022 00:00:00,Pre,7,Control
09/08/2022 00:00:00,Pre,89,Control
09/08/2022 00:00:00,Pre,10,Control
09/08/2022 00:00:00,Pre,7,Control
09/08/2022 00:00:00,Pre,1,Control
09/08/2022 00:00:00,Pre,23,Control
09/08/2022 00:00:00,Pre,15,Control
09/08/2022 00:00:00,Pre,5,Control
09/08/2022 00:00:00,Pre,6,Control
09/08/2022 00:00:00,Pre,21,Control
09/08/2022 00:00:00,Pre,0,Control
09/08/2022 00:00:00,Pre,5,Test
09/08/2022 00:00:00,Pre,8,Test
09/08/2022 00:00:00,Pre,3,Test
09/08/2022 00:00:00,Pre,46,Test
09/08/2022 00:00:00,Pre,123,Test
09/08/2022 00:00:00,Pre,663,Test
09/08/2022 00:00:00,Pre,31,Test
09/08/2022 00:00:00,Pre,87,Test
09/08/2022 00:00:00,Pre,122,Test
09/08/2022 00:00:00,Pre,408,Test
09/08/2022 00:00:00,Pre,578,Test
09/08/2022 00:00:00,Pre,28,Test
09/08/2022 00:00:00,Pre,222,Test
09/08/2022 00:00:00,Pre,52,Test
09/08/2022 00:00:00,Pre,23,Test
09/08/2022 00:00:00,Pre,302,Test
09/08/2022 00:00:00,Pre,1,Test
09/08/2022 00:00:00,Pre,700,Test
09/08/2022 00:00:00,Pre,2,Test
09/08/2022 00:00:00,Pre,125,Test
09/08/2022 00:00:00,Pre,95,Test
09/08/2022 00:00:00,Pre,201,Test
09/08/2022 00:00:00,Pre,35,Test
09/08/2022 00:00:00,Pre,116,Test
09/08/2022 00:00:00,Pre,4,Test
09/08/2022 00:00:00,Pre,39,Test
09/08/2022 00:00:00,Pre,267,Test
09/08/2022 00:00:00,Pre,216,Test
09/08/2022 00:00:00,Pre,53,Test
09/08/2022 00:00:00,Pre,28,Test
09/08/2022 00:00:00,Pre,45,Test
09/08/2022 00:00:00,Pre,48,Test
09/08/2022 00:00:00,Pre,34,Test
09/08/2022 00:00:00,Pre,22,Test
09/08/2022 00:00:00,Pre,51,Test
09/08/2022 00:00:00,Pre,0,Test
09/08/2022 00:00:00,Pre,1,Test
09/08/2022 00:00:00,Pre,7,Test
09/08/2022 00:00:00,Pre,43,Test
09/08/2022 00:00:00,Pre,836,Test
09/08/2022 00:00:00,Pre,3,Test
09/08/2022 00:00:00,Pre,24,Test
09/08/2022 00:00:00,Pre,11,Test
09/08/2022 00:00:00,Pre,0,Test
09/08/2022 00:00:00,Pre,15,Test
09/08/2022 00:00:00,Pre,15,Test
09/08/2022 00:00:00,Pre,6,Test
09/08/2022 00:00:00,Pre,1,Test
09/08/2022 00:00:00,Pre,3,Test
09/08/2022 00:00:00,Pre,87,Test
09/08/2022 00:00:00,Pre,509,Test
09/08/2022 00:00:00,Pre,30,Test
09/08/2022 00:00:00,Pre,52,Test
09/08/2022 00:00:00,Pre,8,Test
09/08/2022 00:00:00,Pre,0,Test
09/08/2022 00:00:00,Pre,145,Test
09/08/2022 00:00:00,Pre,0,Test
09/08/2022 00:00:00,Pre,122,Test
09/08/2022 00:00:00,Pre,258,Test
09/08/2022 00:00:00,Pre,0,Test
09/08/2022 00:00:00,Pre,0,Test
09/08/2022 00:00:00,Pre,0,Test
09/08/2022 00:00:00,Pre,23,Test
09/08/2022 00:00:00,Pre,12,Test
09/08/2022 00:00:00,Pre,8,Test
09/08/2022 00:00:00,Pre,78,Test
09/08/2022 00:00:00,Pre,1,Test
09/08/2022 00:00:00,Pre,5,Test
09/08/2022 00:00:00,Pre,24,Test
09/08/2022 00:00:00,Pre,1,Test
09/08/2022 00:00:00,Pre,30,Test
09/08/2022 00:00:00,Pre,2,Test
09/08/2022 00:00:00,Pre,6,Test
09/08/2022 00:00:00,Pre,4,Test
09/08/2022 00:00:00,Pre,2,Test
09/08/2022 00:00:00,Pre,5,Test
09/08/2022 00:00:00,Pre,7,Test
09/08/2022 00:00:00,Pre,7,Test
09/08/2022 00:00:00,Pre,3,Test
09/08/2022 00:00:00,Pre,0,Test
09/08/2022 00:00:00,Pre,3,Test
09/08/2022 00:00:00,Pre,1,Test
09/08/2022 00:00:00,Pre,1,Test
09/08/2022 00:00:00,Pre,19,Test
09/08/2022 00:00:00,Pre,6,Test
09/08/2022 00:00:00,Pre,3,Test
09/08/2022 00:00:00,Pre,4,Test
09/08/2022 00:00:00,Pre,0,Test
09/08/2022 00:00:00,Pre,2,Test
09/08/2022 00:00:00,Pre,27,Test
09/08/2022 00:00:00,Pre,9,Test
09/08/2022 00:00:00,Pre,226,Test
09/08/2022 00:00:00,Pre,3,Test
09/08/2022 00:00:00,Pre,13,Test
09/08/2022 00:00:00,Pre,23,Test
09/08/2022 00:00:00,Pre,36,Test
09/08/2022 00:00:00,Pre,9,Test
09/08/2022 00:00:00,Pre,45,Test
09/08/2022 00:00:00,Pre,0,Test
09/08/2022 00:00:00,Pre,53,Test
09/08/2022 00:00:00,Pre,2,Test
09/08/2022 00:00:00,Pre,7,Test
09/08/2022 00:00:00,Pre,9,Test
09/08/2022 00:00:00,Pre,34,Test
09/08/2022 00:00:00,Pre,339,Test
09/08/2022 00:00:00,Pre,16,Test
09/08/2022 00:00:00,Pre,2,Test
09/08/2022 00:00:00,Pre,0,Test
09/08/2022 00:00:00,Pre,0,Test
09/08/2022 00:00:00,Pre,191,Test
09/08/2022 00:00:00,Pre,25,Test
09/08/2022 00:00:00,Pre,9,Test
09/08/2022 00:00:00,Pre,0,Test
09/08/2022 00:00:00,Pre,8,Test
09/08/2022 00:00:00,Pre,1,Test
09/08/2022 00:00:00,Pre,1,Test
09/08/2022 00:00:00,Pre,4,Test
09/08/2022 00:00:00,Pre,11,Test
09/08/2022 00:00:00,Pre,1,Test
09/08/2022 00:00:00,Pre,9,Test
09/08/2022 00:00:00,Pre,32,Test
09/08/2022 00:00:00,Pre,61,Test
09/08/2022 00:00:00,Pre,6,Test
09/08/2022 00:00:00,Pre,0,Test
09/08/2022 00:00:00,Pre,10,Test
09/08/2022 00:00:00,Pre,13,Test
09/08/2022 00:00:00,Pre,1,Test
09/08/2022 00:00:00,Pre,10,Test
09/08/2022 00:00:00,Pre,50,Test
09/08/2022 00:00:00,Pre,6,Test
09/08/2022 00:00:00,Pre,1,Test
09/08/2022 00:00:00,Pre,6,Test
09/08/2022 00:00:00,Pre,0,Test
09/08/2022 00:00:00,Pre,1,Test
09/08/2022 00:00:00,Pre,4,Test
09/08/2022 00:00:00,Pre,5,Test
09/08/2022 00:00:00,Pre,1,Test
09/08/2022 00:00:00,Pre,6,Test
09/08/2022 00:00:00,Pre,6,Test
09/08/2022 00:00:00,Pre,14,Test
09/08/2022 00:00:00,Pre,5,Test
09/08/2022 00:00:00,Pre,1,Test
09/08/2022 00:00:00,Pre,3,Test
09/08/2022 00:00:00,Pre,27,Test
09/08/2022 00:00:00,Pre,0,Test
09/08/2022 00:00:00,Pre,0,Test
09/08/2022 00:00:00,Pre,0,Test
09/08/2022 00:00:00,Pre,5,Test
09/08/2022 00:00:00,Pre,1,Test
09/08/2022 00:00:00,Pre,3,Test
09/08/2022 00:00:00,Pre,4,Test
09/08/2022 00:00:00,Pre,8,Test
09/08/2022 00:00:00,Pre,0,Test
09/08/2022 00:00:00,Pre,38,Test
09/08/2022 00:00:00,Pre,23,Test
09/08/2022 00:00:00,Pre,16,Test
09/08/2022 00:00:00,Pre,3,Test
09/08/2022 00:00:00,Pre,61,Test
09/08/2022 00:00:00,Pre,1,Test
09/08/2022 00:00:00,Pre,0,Test
09/08/2022 00:00:00,Pre,0,Test
09/08/2022 00:00:00,Pre,1,Test
09/08/2022 00:00:00,Pre,2,Test
09/08/2022 00:00:00,Pre,1,Test
09/08/2022 00:00:00,Pre,3,Test
09/08/2022 00:00:00,Pre,4,Test
09/08/2022 00:00:00,Pre,7,Test
09/08/2022 00:00:00,Pre,0,Test
09/08/2022 00:00:00,Pre,5,Test
09/08/2022 00:00:00,Pre,0,Test
09/08/2022 00:00:00,Pre,1,Test
09/08/2022 00:00:00,Pre,4,Test
09/08/2022 00:00:00,Pre,9,Test
09/08/2022 00:00:00,Pre,0,Test
09/08/2022 00:00:00,Pre,3,Test
09/08/2022 00:00:00,Pre,1,Test
09/08/2022 00:00:00,Pre,2,Test
09/08/2022 00:00:00,Pre,20,Test
09/08/2022 00:00:00,Pre,18,Test
09/08/2022 00:00:00,Pre,3,Test
09/08/2022 00:00:00,Pre,8,Test
09/08/2022 00:00:00,Pre,3,Test
09/08/2022 00:00:00,Pre,20,Test
09/08/2022 00:00:00,Pre,11,Test
09/08/2022 00:00:00,Pre,2,Test
09/08/2022 00:00:00,Pre,1,Test
09/08/2022 00:00:00,Pre,16,Test
09/08/2022 00:00:00,Pre,11,Test
09/08/2022 00:00:00,Pre,30,Test
09/08/2022 00:00:00,Pre,34,Test
09/08/2022 00:00:00,Pre,6,Test
09/08/2022 00:00:00,Pre,7,Test
09/08/2022 00:00:00,Pre,59,Test
09/08/2022 00:00:00,Pre,18,Test
09/08/2022 00:00:00,Pre,5,Test
09/08/2022 00:00:00,Pre,8,Test
09/08/2022 00:00:00,Pre,3,Test
09/08/2022 00:00:00,Pre,6,Test
09/08/2022 00:00:00,Pre,15,Test
09/08/2022 00:00:00,Pre,17,Test
09/08/2022 00:00:00,Pre,6,Test
09/08/2022 00:00:00,Pre,1,Test
09/08/2022 00:00:00,Pre,7,Test
09/08/2022 00:00:00,Pre,32,Test
09/08/2022 00:00:00,Pre,4,Test
09/08/2022 00:00:00,Pre,56,Test
09/08/2022 00:00:00,Pre,4,Test
09/09/2022 00:00:00,Pre,28,Control
09/09/2022 00:00:00,Pre,1,Control
09/09/2022 00:00:00,Pre,28,Control
09/09/2022 00:00:00,Pre,8,Control
